drug_name,smiles,inchikey,status,resolved_name
HISTAMINE DIHYDROCHLORIDE,,,Manual,HISTAMINE DIHYDROCHLORIDE
HLI373,CN1C2=CC=CC=C2C(=NCCCN(C)C)C3=C1NC(=O)N(C3=O)C,ACSJNMXHJOVJON-UHFFFAOYSA-N,OK,HLI373
HMN-214,CC(=O)N(C1=CC=CC=C1C=CC2=CC=[N+](C=C2)[O-])S(=O)(=O)C3=CC=C(C=C3)OC,OCKHRKSTDPOHEN-BQYQJAHWSA-N,OK,HMN-214
HMS2093I20,C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN.O.O.O.[Na+],DCSBSVSZJRSITC-UHFFFAOYSA-N,OK,HMS2093I20
HMS3673C13,,,Manual,HMS3673C13
HNHA,C1=CC=C2C=C(C=CC2=C1)SCCCCCCC(=O)NO,KPNNXHVGOKRBEF-UHFFFAOYSA-N,OK,HNHA
HOMOCHLORCYCLIZINE,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,OK,HOMOCHLORCYCLIZINE
HOMOHARRINGTONINE,COC1=C[C@@]23CCCN2CCc2cc4c(cc2[C@]3(C)C1OC(=O)[C@@](O)(CCCC(C)(C)O)CC(=O)O)OCO4,,OK,HOMOHARRINGTONINE
HONOKIOL,C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1,,OK,HONOKIOL
HORDENINE,CN(C)CCc1ccc(O)cc1,,OK,HORDENINE
HPI 1,,,Manual,HPI 1
HUPERZINE A,,,Manual,HUPERZINE A
HYDRALAZINE,NNc1nncc2ccccc12,,OK,HYDRALAZINE
HYDRALAZINE HYDROCHLORIDE,,,Manual,HYDRALAZINE HYDROCHLORIDE
HYDROCHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,,OK,HYDROCHLOROTHIAZIDE
HYDROCORTISONE,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,OK,HYDROCORTISONE
HYDROXOCOBALAMIN,,,Manual,HYDROXOCOBALAMIN
HYDROXYCHLOROQUINE,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,,OK,HYDROXYCHLOROQUINE
HYDROXYCHLOROQUINE SULFATE,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,,OK,HYDROXYCHLOROQUINE SULFATE
HYDROXYFLUTAMIDE,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,,OK,HYDROXYFLUTAMIDE
HYDROXYUREA,NC(=O)NO,,OK,HYDROXYUREA
HYDROXYZINE DIHYDROCHLORIDE,,,Manual,HYDROXYZINE DIHYDROCHLORIDE
HYODEOXYCHOLIC ACID,,,Manual,HYODEOXYCHOLIC ACID
HYOSCYAMINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,,OK,HYOSCYAMINE
IADADEMSTAT,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccccc2)CC1,,OK,IADADEMSTAT
IBANDRONATE SODIUM MONOHYDRATE,,,Manual,IBANDRONATE SODIUM MONOHYDRATE
IBIGLUSTAT,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1.O=C(O)CC(O)C(=O)O,,OK,IBIGLUSTAT
IBRUTINIB,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,,OK,IBRUTINIB
IBUPROFEN,CC(C)Cc1ccc(C(C)C(=O)O)cc1,,OK,IBUPROFEN
IBUPROFEN LYSINE,CC(C)Cc1ccc(C(C)C(=O)O)cc1.NCCCC[C@H](N)C(=O)O,,OK,IBUPROFEN LYSINE
IBUTAMOREN,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.CS(=O)(=O)O,,OK,IBUTAMOREN
IBUTAMOREN MESYLATE,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12.CS(=O)(=O)O,,OK,IBUTAMOREN MESYLATE
IBUTILIDE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,,OK,IBUTILIDE
IBUTILIDE FUMARATE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,,OK,IBUTILIDE FUMARATE
IC-87114,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,,OK,IC-87114
ICARIIN,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1,,OK,ICARIIN
ICARITIN,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2O)cc1,,OK,ICARITIN
ICG-001,O=C1[C@@H](Cc2ccc(O)cc2)N2C(=O)CCN(C(=O)NCc3ccccc3)[C@H]2CN1Cc1cccc2ccccc12,,OK,ICG-001
ICI-D7288,N#Cc1ccccc1OCC(O)CNCCNC(=O)Nc1ccccc1,,OK,ICI-D7288
ICOTINIB,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,,OK,ICOTINIB
ICOTINIB HYDROCHLORIDE,,,Manual,ICOTINIB HYDROCHLORIDE
ICRF 193,C[C@H]([C@H](C)N1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,,OK,ICRF 193
ID-8,,,Manual,ID-8
IDARUBICIN HYDROCHLORIDE,,,Manual,IDARUBICIN HYDROCHLORIDE
IDE 2,,,Manual,IDE 2
IDEBENONE,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,,OK,IDEBENONE
IDELALISIB,CC[C@@H](Nc1ncnc2nc[nH]c12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,,OK,IDELALISIB
IDH-C227,O=C1Cc2cc(-c3csc(-c4ccc(CO)c(CO)c4)n3)ccc2N1,,OK,IDH-C227
IDOXURIDINE,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,,OK,IDOXURIDINE
IDROCILAMIDE,O=C(/C=C/c1ccccc1)NCCO,,OK,IDROCILAMIDE
IEM 1754 DIHYDROBROMIDE,NCCCCCNCC12CC3CC(CC(C3)C1)C2,,OK,IEM 1754 DIHYDROBROMIDE
IFENPRODIL TARTRATE,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)C(O)C(O)C(=O)O,,OK,IFENPRODIL TARTRATE
IFOSFAMIDE,O=P1(NCCCl)OCCCN1CCCl,,OK,IFOSFAMIDE
IFOSFAMIDE-D4,O=P1(NCCCl)OCCCN1CCCl,,OK,IFOSFAMIDE-D4
IGF-OSI,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,,OK,IGF-OSI
IGURATIMOD,CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1,,OK,IGURATIMOD
IKK-3 INHIBITOR,,,Manual,IKK-3 INHIBITOR
ILK-IN-2,,,Manual,ILK-IN-2
ILOMASTAT,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,,OK,ILOMASTAT
ILOPERIDONE,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,,OK,ILOPERIDONE
ILOPROST,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O.NC(CO)(CO)CO,,OK,ILOPROST
IMATINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,OK,IMATINIB
IMATINIB MESYLATE,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,,OK,IMATINIB MESYLATE
IMD-0354,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,,OK,IMD-0354
IMEGLIMIN,C[C@H]1N=C(N(C)C)N=C(N)N1,,OK,IMEGLIMIN
IMIDAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,,OK,IMIDAPRIL
IMIPRAMINE,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,,OK,IMIPRAMINE
IMIPRAMINE HYDROCHLORIDE,,,Manual,IMIPRAMINE HYDROCHLORIDE
IMIQUIMOD,CC(C)Cn1cnc2c(N)nc3ccccc3c21,,OK,IMIQUIMOD
INCYCLINIDE,NC(=O)C1=C(O)C[C@@H]2C[C@@H]3Cc4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C1=O,,OK,INCYCLINIDE
INDACATEROL MALEATE,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2.O=C(O)/C=C\C(=O)O,,OK,INDACATEROL MALEATE
INDAPAMIDE,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,OK,INDAPAMIDE
INDIBULIN,O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12,,OK,INDIBULIN
INDIMITECAN HYDROCHLORIDE,,,Manual,INDIMITECAN HYDROCHLORIDE
INDINAVIR SULFATE,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O,,OK,INDINAVIR SULFATE
INDIPLON,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,,OK,INDIPLON
INDIRUBIN,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,,OK,INDIRUBIN
INDISULAM,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,,OK,INDISULAM
INDOLACTAM V,CC(C)[C@H]1C(=O)N[C@@H](CO)Cc2c[nH]c3cccc(c23)N1C,,OK,INDOLACTAM V
INDOLE-3-BUTYRIC ACID,,,Manual,INDOLE-3-BUTYRIC ACID
INDOLE-3-CARBINOL,,,Manual,INDOLE-3-CARBINOL
INDOMETHACIN,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],,OK,INDOMETHACIN
INDOTECAN HYDROCHLORIDE,,,Manual,INDOTECAN HYDROCHLORIDE
INGENOL 3-ANGELATE,,,Manual,INGENOL 3-ANGELATE
INGENOL MEBUTATE,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,,OK,INGENOL MEBUTATE
INOLITAZONE,Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N.Cl.Cl,,OK,INOLITAZONE
INOSINE,CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(=O)Nc1ccc(C(=O)O)cc1.CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,OK,INOSINE
IOWH-032,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1,,OK,IOWH-032
IOX1,O=C(O)c1ccc(O)c2ncccc12,,OK,IOX1
IOX2,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O,,OK,IOX2
IPA-3,,,Manual,IPA-3
IPATASERTIB,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@@H]3O)CC1)c1ccc(Cl)cc1,,OK,IPATASERTIB
IPFK2,,,Manual,IPFK2
IPI-549,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,,OK,IPI-549
IPRATROPIUM BROMIDE,,,Manual,IPRATROPIUM BROMIDE
IPRATROPIUM BROMIDE HYDRATE,,,Manual,IPRATROPIUM BROMIDE HYDRATE
IPRIFLAVONE,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,,OK,IPRIFLAVONE
IRAK INHIBITOR 5,c1cc(NC2CCNCC2)nc(-c2cnc3ccccn23)c1,,OK,IRAK INHIBITOR 5
IRAK-1-4 INHIBITOR I,,,Manual,IRAK-1-4 INHIBITOR I
IRBESARTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,,OK,IRBESARTAN
IRBINITINIB,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,,OK,IRBINITINIB
IRINOTECAN,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl.O.O.O,,OK,IRINOTECAN
IRINOTECAN HYDROCHLORIDE,,,Manual,IRINOTECAN HYDROCHLORIDE
IRINOTECAN HYDROCHLORIDE TRIHYDRATE,,,Manual,IRINOTECAN HYDROCHLORIDE TRIHYDRATE
IROSUSTAT,COc1cc2c3c(c(=O)oc2cc1OS(N)(=O)=O)CCCCC3,,OK,IROSUSTAT
IRSOGLADINE,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,,OK,IRSOGLADINE
IRSOGLADINE MALEATE,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O,,OK,IRSOGLADINE MALEATE
IRX4204,CC(/C=C/C1C[C@]1(C)c1ccc2c(c1)C(C)(C)CCC2(C)C)=C\C(=O)O,,OK,IRX4204
ISEPAMICIN,CN[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O,,OK,ISEPAMICIN
ISOCONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,,OK,ISOCONAZOLE
ISOCONAZOLE NITRATE,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,,OK,ISOCONAZOLE NITRATE
ISOCYCLOHEXIMIDE,,,Manual,ISOCYCLOHEXIMIDE
ISODONOL,C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@@H]2[C@@]12CO[C@]3(O)C[C@@H]1C(C)(C)CC[C@@H]2O,,OK,ISODONOL
ISOEVODIAMINE,CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@H]21,,OK,ISOEVODIAMINE
ISOLIQUIRITIGENIN,O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,,OK,ISOLIQUIRITIGENIN
ISOLIQUIRTIGENIN,,,Manual,ISOLIQUIRTIGENIN
ISONIAZID,NNC(=O)c1ccncc1,,OK,ISONIAZID
ISOPRENALINE HYDROCHLORIDE,,,Manual,ISOPRENALINE HYDROCHLORIDE
ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1.Cl,,OK,ISOPROTERENOL
ISORESERPIN,COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,,OK,ISORESERPIN
ISOSORBIDE,O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,,OK,ISOSORBIDE
ISOSORBIDE DINITRATE,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],,OK,ISOSORBIDE DINITRATE
ISOTRETINOIN,COc1ccc(C(=O)COC(=O)/C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)cc1,,OK,ISOTRETINOIN
ISOVALERAMIDE,CC(C)CC(N)=O,,OK,ISOVALERAMIDE
ISPINESIB,Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,,OK,ISPINESIB
ISRADIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,,OK,ISRADIPINE
ISTRADEFYLLINE,CCn1c(=O)c2[nH]c(/C=C/c3ccc(OC)c(OC)c3)nc2n(CC)c1=O,,OK,ISTRADEFYLLINE
ITACITINIB,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,,OK,ITACITINIB
ITD-1,,,Manual,ITD-1
ITK ANTAGONIST,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CCCNC(=N)N)C(N)=O,,OK,ITK ANTAGONIST
ITK INHIBITOR,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C=O)CC(=O)O.O=C(O)C(F)(F)F,,OK,ITK INHIBITOR
ITMN191,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(CNS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,,OK,ITMN191
ITRACONAZOLE,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O.Cl,,OK,ITRACONAZOLE
ITX3,Cc1cc(/C=c2/sc3nc4ccccc4n3c2=O)c(C)n1-c1ccccc1,,OK,ITX3
IVABRADINE HYDROCHLORIDE,,,Manual,IVABRADINE HYDROCHLORIDE
IVACAFTOR,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,,OK,IVACAFTOR
IVACHTIN,CC(=O)OCCN1C(=O)c2c(C)nc3ccc(S(=O)(=O)N4CCOCC4)cc3c2C1=O,,OK,IVACHTIN
IVERMECTIN,,,Manual,IVERMECTIN
IVOSIDENIB,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,,OK,IVOSIDENIB
IWP-2,,,Manual,IWP-2
IWP-L6,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ccc(-c2ccccc2)cn1,,OK,IWP-L6
IWR-1-ENDO,,,Manual,IWR-1-ENDO
IXABEPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,,OK,IXABEPILONE
IXAZOMIB,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)C(CC(=O)O)(CC(=O)O)O1,,OK,IXAZOMIB
IXAZOMIB CITRATE,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)C(CC(=O)O)(CC(=O)O)O1,,OK,IXAZOMIB CITRATE
JAK3I,C=CC(=O)Nc1ccc(F)c(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,,OK,JAK3I
JASMONIC ACID METHYL ESTER,,,Manual,JASMONIC ACID METHYL ESTER
JIB-04,COc1cc2c(cc1O)C(CCc1ccc(Cl)cc1)N(C)CC2,,OK,JIB-04
JNJ-38158471,CC(=O)Nc1ncc(CN2CCC[C@H](Cc3cc(C)nc(C)c3)C2)s1,,OK,JNJ-38158471
JNJ-38877605,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,,OK,JNJ-38877605
JNJ-42041935,O=C(O)c1cnn(-c2nc3cc(OC(F)(F)F)c(Cl)cc3[nH]2)c1,,OK,JNJ-42041935
JNJ-42165279,O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1,,OK,JNJ-42165279
JNJ-7706621,CC(=O)Nc1ncc(CN2CCC[C@H](Cc3cc(C)nc(C)c3)C2)s1,,OK,JNJ-7706621
JNJ-7777120,CC(=O)Nc1ncc(CN2CCC[C@H](Cc3cc(C)nc(C)c3)C2)s1,,OK,JNJ-7777120
JNK-IN-7,,,Manual,JNK-IN-7
JNK-IN-8,,,Manual,JNK-IN-8
JPH203,Nc1cc(COc2c(Cl)cc(C[C@H](N)C(=O)O)cc2Cl)c2oc(-c3ccccc3)nc2c1,,OK,JPH203
JS-K,CCOC(=O)N1CCN(/[N+]([O-])=N/Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,,OK,JS-K
JSH-23,,,Manual,JSH-23
JTC-801,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1.Cl,,OK,JTC-801
JTC-801 FREE BASE,CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1.Cl,,OK,JTC-801 FREE BASE
JX-401,COc1cc(SC)ccc1C(=O)N1CCC(Cc2ccccc2)CC1,,OK,JX-401
JZL184,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC(C(O)(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1,,OK,JZL184
JZL195,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC(Cc2cccc(Oc3ccccc3)c2)CC1,,OK,JZL195
K6PKX2PHVZ,,,Manual,K6PKX2PHVZ
KAEMPFEROL,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,,OK,KAEMPFEROL
KARTOGENIN,O=C(O)c1ccccc1C(=O)Nc1ccc(-c2ccccc2)cc1,,OK,KARTOGENIN
KBIO2_007145,,,Manual,KBIO2_007145
KBIOGR_000368,,,Manual,KBIOGR_000368
KDM5-C70,CCOC(=O)c1ccnc(CNCC(C)N(CC)CCN(C)C)c1,,OK,KDM5-C70
KETANSERIN,O=C(O)C(O)C(O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,,OK,KETANSERIN
KETOCONAZOLE,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,OK,KETOCONAZOLE
KETOPROFEN,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,,OK,KETOPROFEN
KETOROLAC,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,,OK,KETOROLAC
KETOTIFEN,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,,OK,KETOTIFEN
KETOTIFEN FUMARATE,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,,OK,KETOTIFEN FUMARATE
KI16198,COC(=O)CCSCc1ccc(-c2onc(C)c2NC(=O)OC(C)c2ccccc2Cl)cc1,,OK,KI16198
KI16425,Cc1noc(-c2ccc(CSCCC(=O)O)cc2)c1NC(=O)OC(C)c1ccccc1Cl,,OK,KI16425
KI20227,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,,OK,KI20227
KI696,COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12,,OK,KI696
KI8751,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC,,OK,KI8751
KINETIN,c1coc(CNc2ncnc3[nH]cnc23)c1,,OK,KINETIN
KINOME_3641,,,Manual,KINOME_3641
KINOME_3673,,,Manual,KINOME_3673
KINOME_3682,,,Manual,KINOME_3682
KN-62,,,Manual,KN-62
KN-93,COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1.O=P(=O)OO.[HH],,OK,KN-93
KPT-185,COc1cc(-c2ncn(/C=C\C(=O)OC(C)C)n2)cc(C(F)(F)F)c1,,OK,KPT-185
KPT-276,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)N1CC(F)(F)C1,,OK,KPT-276
KPT-9274,Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,,OK,KPT-9274
KRCA-0008,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C(C)=O)CC3)cc2OC)n1,,OK,KRCA-0008
KRN-633,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,,OK,KRN-633
KRP-297,COc1ccc(CC2SC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,,OK,KRP-297
KS-00000Y5E,O=C(Nc1ccccc1C(=O)Nc1ccc(CCO)cc1)c1ccc([N+](=O)[O-])cc1,,OK,KS-00000Y5E
KS-00001CUZ,O=C(Nc1ccccc1C(=O)Nc1ccc(CCO)cc1)c1ccc([N+](=O)[O-])cc1,,OK,KS-00001CUZ
KS-00001D5I,O=C(Nc1ccccc1C(=O)Nc1ccc(CCO)cc1)c1ccc([N+](=O)[O-])cc1,,OK,KS-00001D5I
KU-0060648,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,,OK,KU-0060648
KU-0063794,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@@H](C)O[C@@H](C)C4)nc3n2)cc1CO,,OK,KU-0063794
KU-55933,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,,OK,KU-55933
KU-60019,C[C@@H]1CN(CC(=O)Nc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C[C@H](C)O1,,OK,KU-60019
KW-2449,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,,OK,KW-2449
KW-2478,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,,OK,KW-2478
KX2-391,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,,OK,KX2-391
